도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부
자양번영로7길,주거지 도로,37.5357154,127.0756933,37.5353844,127.0755582,37.5355499,127.07562575,,,,489272215,,,,
자양번영로,3차로,37.5355739,127.076395,37.5356431,127.0764146,37.5356085,127.0764048,,,,37401581,30,4,,
자양번영로7길,주거지 도로,37.5355739,127.076395,37.5356557,127.0759895,37.535614800000005,127.07619225,,,,489272216,,,,
자양번영로,3차로,37.5355739,127.076395,37.5348049,127.0761621,37.5351894,127.07627855000001,,,,37401581,30,4,,
자양번영로7길,주거지 도로,37.5361594,127.0758451,37.5357154,127.0756933,37.5359374,127.0757692,,,,489272215,,,,
"['자양번영로7길', '자양번영로9길']",주거지 도로,37.5361594,127.0758451,37.5357154,127.0756933,37.5359374,127.0757692,,,,"[489272216, 489272217, 489272214]",,,,
자양번영로9길,주거지 도로,37.5361594,127.0758451,37.5361051,127.0761296,37.53613225,127.07598734999999,,,,489272217,,,,
"['자양번영로7길', '자양번영로11길']",주거지 도로,37.5361594,127.0758451,37.537075,127.0761582,37.5366172,127.07600165,,,,"[665006920, 489272215]",,,,
자양번영로,3차로,37.5360297,127.0765243,37.5358969,127.0764866,37.5359633,127.07650545,,,,37401581,30,4,,
자양번영로9길,주거지 도로,37.5360297,127.0765243,37.5361051,127.0761296,37.5360674,127.07632695000001,,,,489272217,,,,
자양번영로,3차로,37.5360297,127.0765243,37.5362666,127.0765922,37.53614815,127.07655825,,,,37401581,30,4,,
자양번영로9길,주거지 도로,37.5361051,127.0761296,37.5360297,127.0765243,37.5360674,127.07632695000001,,,,489272217,,,,
자양번영로9길,주거지 도로,37.5361051,127.0761296,37.5361594,127.0758451,37.53613225,127.07598734999999,,,,489272217,,,,
자양번영로7길,주거지 도로,37.5361051,127.0761296,37.5356557,127.0759895,37.535880399999996,127.07605955,,,,489272218,,,,
자양번영로9길,주거지 도로,37.5361051,127.0761296,37.5389087,127.0731114,37.5375069,127.07462050000001,,,,489272229,,,,
자양번영로7길,주거지 도로,37.5356557,127.0759895,37.5355739,127.076395,37.535614800000005,127.07619225,,,,489272216,,,,
자양번영로7길,주거지 도로,37.5356557,127.0759895,37.5357154,127.0756933,37.53568555,127.0758414,,,,489272216,,,,
자양번영로7길,주거지 도로,37.5356557,127.0759895,37.5361051,127.0761296,37.535880399999996,127.07605955,,,,489272218,,,,
아차산로38길,주거지 도로,37.5378929,127.0748405,37.5374485,127.0746676,37.53767070000001,127.07475405,,,,174699358,,,,
자양번영로13길,주거지 도로,37.5378929,127.0748405,37.5378241,127.075143,37.5378585,127.07499175,,,,489272219,,,,
아차산로38길,주거지 도로,37.5378929,127.0748405,37.5381889,127.0749614,37.5380409,127.07490095,,,,174699358,,,,
자양번영로,3차로,37.5373994,127.0769243,37.5379207,127.0770962,37.53766005,127.07701025,,,,37401581,30,4,,
자양번영로,3차로,37.5373994,127.0769243,37.53699,127.0768,37.5371947,127.07686215000001,,,,37401581,30,4,,
자양번영로13길,주거지 도로,37.5373994,127.0769243,37.5374577,127.0766918,37.53742855,127.07680805000001,,,,489272219,,,,
자양번영로13길,주거지 도로,37.5378241,127.075143,37.5378929,127.0748405,37.5378585,127.07499175,,,,489272219,,,,
자양번영로11길,주거지 도로,37.5378241,127.075143,37.5373791,127.0749444,37.5376016,127.07504370000001,,,,489272220,,,,
자양번영로13길,주거지 도로,37.5378241,127.075143,37.5377099,127.0756439,37.537767,127.07539345,,,,489272219,,,,
자양번영로11길,주거지 도로,37.5373791,127.0749444,37.5373472,127.075072,37.537363150000004,127.07500820000001,,,,174699424,,,,
자양번영로11길,주거지 도로,37.5373791,127.0749444,37.5374485,127.0746676,37.5374138,127.074806,,,,174699424,,,,
자양번영로11길,주거지 도로,37.5373791,127.0749444,37.5378241,127.075143,37.5376016,127.07504370000001,,,,489272220,,,,
자양번영로11길,주거지 도로,37.5377099,127.0756439,37.5372501,127.0754593,37.53748,127.07555160000001,,,,489272222,,,,
자양번영로13길,주거지 도로,37.5377099,127.0756439,37.5376448,127.0759249,37.53767735,127.0757844,,,,489272219,,,,
자양번영로13길,주거지 도로,37.5377099,127.0756439,37.5378241,127.075143,37.537767,127.07539345,,,,489272219,,,,
자양번영로11길,주거지 도로,37.5372501,127.0754593,37.5371765,127.0757532,37.537213300000005,127.07560624999999,,,,174699424,,,,
자양번영로11길,주거지 도로,37.5372501,127.0754593,37.5372816,127.0753336,37.53726585,127.07539645,,,,174699424,,,,
자양번영로11길,주거지 도로,37.5372501,127.0754593,37.5377099,127.0756439,37.53748,127.07555160000001,,,,489272222,,,,
자양번영로13길,주거지 도로,37.5376448,127.0759249,37.5375899,127.0761575,37.537617350000005,127.07604119999999,,,,489272219,,,,
자양번영로11길,주거지 도로,37.5376448,127.0759249,37.5371765,127.0757532,37.53741065,127.07583905,,,,489272223,,,,
자양번영로13길,주거지 도로,37.5376448,127.0759249,37.5377099,127.0756439,37.53767735,127.0757844,,,,489272219,,,,
자양번영로11길,주거지 도로,37.5371765,127.0757532,37.5371175,127.0759883,37.537147000000004,127.07587075,,,,174699424,,,,
자양번영로11길,주거지 도로,37.5371765,127.0757532,37.5372501,127.0754593,37.537213300000005,127.07560624999999,,,,174699424,,,,
자양번영로11길,주거지 도로,37.5371765,127.0757532,37.5376448,127.0759249,37.53741065,127.07583905,,,,489272223,,,,
자양번영로13길,주거지 도로,37.5375899,127.0761575,37.5376448,127.0759249,37.537617350000005,127.07604119999999,,,,489272219,,,,
자양번영로11길,주거지 도로,37.5375899,127.0761575,37.5371175,127.0759883,37.5373537,127.0760729,,,,489272224,,,,
자양번영로13길,주거지 도로,37.5375899,127.0761575,37.5375248,127.0764244,37.53755735,127.07629094999999,,,,489272219,,,,
자양번영로11길,주거지 도로,37.5371175,127.0759883,37.537075,127.0761582,37.537096250000005,127.07607325000001,,,,174699424,,,,
자양번영로11길,주거지 도로,37.5371175,127.0759883,37.5371765,127.0757532,37.537147000000004,127.07587075,,,,174699424,,,,
자양번영로11길,주거지 도로,37.5371175,127.0759883,37.5375899,127.0761575,37.5373537,127.0760729,,,,489272224,,,,
자양번영로13길,주거지 도로,37.5375248,127.0764244,37.5374577,127.0766918,37.53749125,127.0765581,,,,489272219,,,,
자양번영로11길,주거지 도로,37.5375248,127.0764244,37.5370529,127.0762463,37.537288849999996,127.07633535,,,,489272225,,,,
자양번영로13길,주거지 도로,37.5375248,127.0764244,37.5375899,127.0761575,37.53755735,127.07629094999999,,,,489272219,,,,
자양번영로11길,주거지 도로,37.5370529,127.0762463,37.5369856,127.0765146,37.53701925,127.07638044999999,,,,174699424,,,,
자양번영로11길,주거지 도로,37.5370529,127.0762463,37.537075,127.0761582,37.537063950000004,127.07620225,,,,174699424,,,,
자양번영로11길,주거지 도로,37.5370529,127.0762463,37.5375248,127.0764244,37.537288849999996,127.07633535,,,,489272225,,,,
자양번영로13길,주거지 도로,37.5374577,127.0766918,37.5373994,127.0769243,37.53742855,127.07680805000001,,,,489272219,,,,
자양번영로13길,주거지 도로,37.5374577,127.0766918,37.5375248,127.0764244,37.53749125,127.0765581,,,,489272219,,,,
자양번영로11길,주거지 도로,37.5374577,127.0766918,37.5369856,127.0765146,37.53722165,127.0766032,,,,489272226,,,,
자양번영로11길,주거지 도로,37.5369856,127.0765146,37.5369192,127.0767797,37.536952400000004,127.07664715,,,,174699424,,,,
자양번영로11길,주거지 도로,37.5369856,127.0765146,37.5370529,127.0762463,37.53701925,127.07638044999999,,,,174699424,,,,
자양번영로11길,주거지 도로,37.5369856,127.0765146,37.5374577,127.0766918,37.53722165,127.0766032,,,,489272226,,,,
아차산로38길,주거지 도로,37.5381889,127.0749614,37.5384633,127.0750678,37.5383261,127.0750146,,,,174699358,,,,
아차산로38길,주거지 도로,37.5381889,127.0749614,37.5380836,127.0753748,37.53813625,127.07516810000001,,,,489272227,,,,
아차산로38길,주거지 도로,37.5381889,127.0749614,37.5378929,127.0748405,37.5380409,127.07490095,,,,174699358,,,,
아차산로38길,주거지 도로,37.537983,127.0757694,37.5380836,127.0753748,37.538033299999995,127.0755721,,,,489272227,,,,
아차산로,주거지 도로,37.5384347,127.0755179,37.5383618,127.0754882,37.53839825,127.07550305,,,,489272228,,,,
아차산로,2차로,37.5384347,127.0755179,37.5380336,127.0771393,37.53823415,127.0763286,,,,516723471,,3,True,
아차산로38길,주거지 도로,37.5380836,127.0753748,37.537983,127.0757694,37.538033299999995,127.0755721,,,,489272227,,,,
아차산로38길,주거지 도로,37.5380836,127.0753748,37.5381889,127.0749614,37.53813625,127.07516810000001,,,,489272227,,,,
아차산로,주거지 도로,37.5380836,127.0753748,37.5383618,127.0754882,37.5382227,127.07543150000001,,,,489272228,,,,
자양번영로9길,주거지 도로,37.5389087,127.0731114,37.5361051,127.0761296,37.5375069,127.07462050000001,,,,489272229,,,,
,,37.5389087,127.0731114,37.5391301,127.0722841,37.5390194,127.07269775,,,,1230274056,,,,
,,37.5389087,127.0731114,37.5385985,127.074325,37.5387536,127.0737182,,,,"[1230274056, 1221495337]",,,,
강변역로,2차로,37.53584,127.0939958,37.5355428,127.0941747,37.535691400000005,127.09408525,,,,87646566,,2,True,
강변역로4길,3차로,37.53584,127.0939958,37.5355152,127.0939042,37.5356776,127.09395,,,,1206766712,,,True,
,,37.5728142,127.101425,37.5722056,127.1031536,37.5725099,127.1022893,,,,238271046,,,,
,,37.5728142,127.101425,37.5729594,127.1002385,37.572886800000006,127.10083175,,,,506155033,,,,
생태공원가늘길,,37.550674,127.1009479,37.5506545,127.1009663,37.55066425,127.10095709999999,,,,506155034,,,,
생태공원가늘길,,37.550674,127.1009479,37.5508566,127.1009439,37.5507653,127.1009459,,,,"[506155034, 925869100]",,,,
,,37.550674,127.1009479,37.5500207,127.1008045,37.550347349999996,127.10087619999999,,,,1274050276,,,,
구의로,3차로,37.537839,127.089116,37.5379465,127.0891318,37.53789275,127.0891239,,,,37399453,,,,
아차산로,2차로,37.537839,127.089116,37.5379144,127.0894646,37.5378767,127.0892903,,,,516647757,,2,True,
,서비스 도로,37.537839,127.089116,37.5377758,127.0891109,37.5378074,127.08911345,,,,1221350630,,,,
,,37.5405722,127.0802036,37.5401924,127.0800215,37.540382300000005,127.08011255,,,,519675801,,,,
,,37.5405722,127.0802036,37.5407821,127.0802543,37.54067715,127.08022894999999,,,,519675801,,,,
,,37.5405722,127.0802036,37.5402301,127.0795397,37.54040115,127.07987165,,,,519675787,,,,
,,37.5402634,127.0789401,37.5402523,127.0791173,37.54025785,127.0790287,,,,519675774,,,,
,,37.5402634,127.0789401,37.5402678,127.0788709,37.5402656,127.07890549999999,,,,519675774,,,,
,,37.5402634,127.0789401,37.5402301,127.0795397,37.54024675,127.0792399,,,,519675784,,,,
,,37.5402301,127.0795397,37.5402523,127.0791173,37.5402412,127.0793285,,,,"[519675816, 519675780, 519675774]",,,,
,,37.5402301,127.0795397,37.5402634,127.0789401,37.54024675,127.0792399,,,,519675784,,,,
,,37.5402301,127.0795397,37.5405722,127.0802036,37.54040115,127.07987165,,,,519675787,,,,
,주거지 도로,37.5410483,127.0780455,37.5409566,127.0778118,37.54100245,127.07792865,,,,367251080,20,,,
,주거지 도로,37.5410483,127.0780455,37.5410685,127.0783429,37.5410584,127.0781942,,,,519675805,,,,
,주거지 도로,37.5410483,127.0780455,37.5413134,127.0783704,37.54118085,127.07820795,,,,367251080,20,,,
,,37.540669,127.0789295,37.5405945,127.078924,37.54063175,127.07892675,,,,542689463,,,,
,,37.540669,127.0789295,37.5410685,127.0783429,37.54086875,127.0786362,,,,"[519675791, 519675778, 542689463]",,,,
,,37.540669,127.0789295,37.5406246,127.0794595,37.540646800000005,127.0791945,,,,"[542689467, 542689461]",,,,
,,37.5401924,127.0800215,37.5405722,127.0802036,37.540382300000005,127.08011255,,,,519675801,,,,
,주거지 도로,37.5401924,127.0800215,37.5407331,127.080781,37.54046275,127.08040125,,,,367553840,20,,,
,주거지 도로,37.5401924,127.0800215,37.5398535,127.0794829,37.54002295,127.0797522,,,,367553840,20,,,
,주거지 도로,37.5407821,127.0802543,37.5407756,127.0803095,37.54077885,127.08028189999999,,,,519675798,,,,
,,37.5407821,127.0802543,37.5405722,127.0802036,37.54067715,127.08022894999999,,,,519675801,,,,
,주거지 도로,37.5407821,127.0802543,37.5408006,127.080108,37.54079135,127.08018114999999,,,,528467680,,,,
,,37.5402678,127.0788709,37.5402634,127.0789401,37.5402656,127.07890549999999,,,,519675774,,,,
,,37.5402678,127.0788709,37.5405945,127.078924,37.54043115,127.07889745,,,,519675812,,,,
,,37.5402678,127.0788709,37.5397752,127.0786038,37.5400215,127.07873735,,,,"[519675809, 519675812]",,,,
,,37.5463444,127.1076136,37.546394,127.1074144,37.5463692,127.107514,,,,408517231,,,,
아차산로76길,주거지 도로,37.5463444,127.1076136,37.5465021,127.1076601,37.546423250000004,127.10763685,,,,516647740,,,,
아차산로76길,서비스 도로,37.5463444,127.1076136,37.5461304,127.1075124,37.5462374,127.107563,,,,629984127,,,,
한강 자전거길 진입로,,37.5463444,127.1076136,37.546191,127.1080295,37.5462677,127.10782155,,,,1274050223,,,,
,,37.546394,127.1074144,37.5463444,127.1076136,37.5463692,127.107514,,,,408517231,,,,
,,37.546394,127.1074144,37.5465305,127.1074619,37.546462250000005,127.10743815000001,,,,520407922,,,,
,,37.546394,127.1074144,37.5464257,127.1059834,37.54640985,127.1066989,,,,408517231,,,,
,,37.5461245,127.1091257,37.5460656,127.1091007,37.54609505,127.1091132,,yes,,629984112,,,,
,,37.5461245,127.1091257,37.5461726,127.1091184,37.54614855,127.10912205,,yes,,1082236154,,,,
,,37.5461245,127.1091257,37.5457519,127.1105036,37.545938199999995,127.10981465,,yes,,"[629984113, 629984114]",,,,
,,37.5461726,127.1091184,37.5461245,127.1091257,37.54614855,127.10912205,,yes,,1082236154,,,,
,,37.5461726,127.1091184,37.5462304,127.1084947,37.546201499999995,127.10880655,,yes,,"[1029194237, 86099093]",,,True,
,,37.5461726,127.1091184,37.5463221,127.1088159,37.54624735,127.10896715,,yes,,"[1082236154, 701941117, 1029194238]",,,,
,,37.5466548,127.1074901,37.5465305,127.1074619,37.54659265,127.107476,,,,520407922,,,,
,,37.5466548,127.1074901,37.5466396,127.1076127,37.546647199999995,127.1075514,,,,701941117,,,,
,,37.5466548,127.1074901,37.5468241,127.106431,37.546739450000004,127.10696055,,,,701941117,,,,
아차산로76가길,주거지 도로,37.5468241,127.106431,37.5467978,127.1063785,37.54681095,127.10640475,,,,241860076,,,,
아차산로76가길,주거지 도로,37.5468241,127.106431,37.547361,127.1077892,37.54709255,127.1071101,,,,241860076,,,,
,,37.5468241,127.106431,37.5469099,127.106286,37.546867000000006,127.1063585,,,,520407921,,,,
,,37.5468241,127.106431,37.5466548,127.1074901,37.546739450000004,127.10696055,,,,701941117,,,,
아차산로76길,주거지 도로,37.5466396,127.1076127,37.5465021,127.1076601,37.546570849999995,127.1076364,,,,516647739,,,,
,,37.5466396,127.1076127,37.5466548,127.1074901,37.546647199999995,127.1075514,,,,701941117,,,,
아차산로76길,주거지 도로,37.5466396,127.1076127,37.547361,127.1077892,37.5470003,127.10770095000001,,,,516647739,,,,
,,37.5466396,127.1076127,37.5463221,127.1088159,37.546480849999995,127.1082143,,,,701941117,,,,
,,37.5579884,127.0767819,37.5579482,127.0768805,37.5579683,127.0768312,,,,473592392,,,,
천호대로,,37.5579884,127.0767819,37.5580386,127.0766679,37.5580135,127.0767249,,,,473592403,,,,
,,37.5579884,127.0767819,37.55748,127.0765606,37.5577342,127.07667125,,,,942152397,,,,
,,37.5539269,127.0884199,37.5539271,127.0885176,37.553927,127.08846875,,,,520407906,,,,
천호대로,,37.5539269,127.0884199,37.5539206,127.0883154,37.553923749999996,127.08836765000001,,,,468448233,,,,
,,37.5539269,127.0884199,37.554581,127.0883308,37.55425395,127.08837535,,,,842085681,,,,
자양로,주거지 도로,37.5503097,127.0910388,37.550554,127.0912368,37.550431849999995,127.09113780000001,,,,175357615,,4,,
자양로,주거지 도로,37.5503097,127.0910388,37.550186,127.0909511,37.55024785,127.09099495000001,,,,175357615,,4,,
,,37.5503097,127.0910388,37.5504813,127.0908317,37.5503955,127.09093525,,,,473596316,,,,
,,37.5503097,127.0910388,37.5501771,127.0911768,37.5502434,127.0911078,,,,944420330,,,,
천호대로135길,주거지 도로,37.5495738,127.0920172,37.5495013,127.0919458,37.54953755,127.0919815,,,,381407794,,,,
천호대로135길,주거지 도로,37.5495738,127.0920172,37.5499356,127.0922189,37.549754699999994,127.09211805000001,,,,381407794,,,,
,,37.5495738,127.0920172,37.5492776,127.0927304,37.5494257,127.09237379999999,,,,944420330,,,,
,,37.5495738,127.0920172,37.5501771,127.0911768,37.54987545,127.09159700000001,,,,944420330,,,,
,,37.5539206,127.0883154,37.553806,127.0882268,37.5538633,127.0882711,,,,520407907,,,,
천호대로,,37.5539206,127.0883154,37.5539269,127.0884199,37.553923749999996,127.08836765000001,,,,468448233,,,,
천호대로,,37.5539206,127.0883154,37.5544466,127.0871449,37.5541836,127.08773015,,,,468448233,,,,
천호대로125길,주거지 도로,37.5544466,127.0871449,37.5543347,127.0870713,37.55439065,127.0871081,,,,417059455,30,,,
천호대로125길,주거지 도로,37.5544466,127.0871449,37.5549065,127.0874475,37.554676549999996,127.0872962,,,,417059455,30,,,
천호대로,,37.5544466,127.0871449,37.5547211,127.0864498,37.55458385,127.08679735,,,,468448233,,,,
천호대로,,37.5544466,127.0871449,37.5539206,127.0883154,37.5541836,127.08773015,,,,468448233,,,,
중랑천 자전거길 군자교 동편 출입로,,37.5600303,127.072696,37.5600263,127.0727908,37.5600283,127.07274340000001,,yes,,419136529,,,,
,,37.5600303,127.072696,37.5598114,127.0734533,37.55992085,127.07307465,,yes,,"[729984709, 729984710, 520407911]",,,,
,,37.5487975,127.0928799,37.5486786,127.0932213,37.54873805,127.0930506,,,,520407913,,,,
,,37.5487975,127.0928799,37.5488978,127.0929404,37.54884765,127.09291015,,,,944420328,,,,
,,37.5487975,127.0928799,37.5489192,127.0924959,37.54885835,127.0926879,,,,520407913,,,,
천호대로140길,주거지 도로,37.5457034,127.1019116,37.5457482,127.1019559,37.5457258,127.10193375,,,,175320393,,,,
천호대로140길,주거지 도로,37.5457034,127.1019116,37.5451594,127.1013867,37.5454314,127.10164915,,,,175320393,,,,
,,37.5457034,127.1019116,37.5456877,127.1019562,37.545695550000005,127.1019339,,,,520407917,,,,
아차산 지하차도,,37.5457034,127.1019116,37.5486786,127.0932213,37.547191,127.09756644999999,yes,,,"[520407913, 615539821, 520407917]",,,,
,,37.5452034,127.1047974,37.5452213,127.1048403,37.54521235,127.10481885,,,,944420359,,,,
,,37.5452034,127.1047974,37.5450535,127.1047083,37.54512845,127.10475285,,,,1050135711,,,,
,,37.5452034,127.1047974,37.5452836,127.1045323,37.5452435,127.10466485,,,,1274050209,,,,
,,37.546792,127.1061429,37.5468803,127.1059488,37.546836150000004,127.10604584999999,,,,520407918,,,,
,,37.546792,127.1061429,37.5467178,127.1061451,37.5467549,127.106144,,,,520407921,,,,
,,37.546792,127.1061429,37.5469099,127.106286,37.54685095000001,127.10621445,,,,520407921,,,,
,,37.5469099,127.106286,37.546792,127.1061429,37.54685095000001,127.10621445,,,,520407921,,,,
,,37.5469099,127.106286,37.5473613,127.1063934,37.547135600000004,127.1063397,,,,86099082,,,True,
,,37.5469099,127.106286,37.5468241,127.106431,37.546867000000006,127.1063585,,,,520407921,,,,
,,37.5464257,127.1059834,37.5466618,127.1061289,37.54654375,127.10605615,,,,520407921,,,,
,,37.5464257,127.1059834,37.5452472,127.1049022,37.545836449999996,127.10544279999999,,,,"[1274050221, 408517231]",,,,
,,37.5464257,127.1059834,37.546394,127.1074144,37.54640985,127.1066989,,,,408517231,,,,
,,37.5438887,127.1047088,37.5439293,127.1047595,37.543909,127.10473415,,,,471846414,,,,
,,37.5438887,127.1047088,37.5435808,127.104752,37.54373475,127.1047304,,,,"[471846419, 471846421]",,,,
,,37.5438887,127.1047088,37.5436772,127.1049932,37.54378294999999,127.104851,,,,471846421,,,,
,서비스 도로,37.5436772,127.1049932,37.5437215,127.10505,37.54369935,127.1050216,,,parking_aisle,471845026,,,,
,서비스 도로,37.5436772,127.1049932,37.5434949,127.1047593,37.54358605,127.10487624999999,,,parking_aisle,471845026,,,,
,,37.5436772,127.1049932,37.5438887,127.1047088,37.54378294999999,127.104851,,,,471846421,,,,
,,37.5436772,127.1049932,37.543266,127.1055831,37.543471600000004,127.10528815,,,,"[471846421, 471846422]",,,,
,,37.5580132,127.0771187,37.5579137,127.0770674,37.55796345,127.07709305,,,,473592395,,,,
,,37.5580132,127.0771187,37.5581397,127.0771942,37.55807645,127.07715644999999,,,,473592395,,,,
천호대로,주도로,37.5580132,127.0771187,37.557395,127.0786804,37.557704099999995,127.07789955,,,,1149812478,,5,True,
군자로,3차로,37.5573055,127.07862,37.557395,127.0786804,37.55735025,127.0786502,,,,37399478,,,,
군자로,3차로,37.5573055,127.07862,37.5568273,127.0782204,37.5570664,127.07842020000001,,,,37399478,,,,
천호대로,,37.5573055,127.07862,37.5579137,127.0770674,37.5576096,127.0778437,,,,473592399,,,,
천호대로,,37.5573055,127.07862,37.5569644,127.0792067,37.55713495,127.07891335,,,,473592399,,,,
능동사거리 횡단보도,,37.5569301,127.0793004,37.5569006,127.0793781,37.55691535,127.07933925,,,,473588749,,,,
능동사거리 횡단보도,,37.5569301,127.0793004,37.5569644,127.0792067,37.55694725,127.07925355,,,,473588749,,,,
능동로,2차로,37.5569301,127.0793004,37.5565026,127.0790563,37.55671635,127.07917835,,,,976906314,,,True,
,주거지 도로,37.5408006,127.080108,37.5407821,127.0802543,37.54079135,127.08018114999999,,,,528467680,,,,
,서비스 도로,37.5408006,127.080108,37.5412823,127.0801968,37.541041449999994,127.0801524,,,driveway,528467683,,,,
,주거지 도로,37.5408006,127.080108,37.5409105,127.0798953,37.54085555,127.08000165,,,,528467680,,,,
,주거지 도로,37.5412823,127.0801968,37.5413115,127.0800027,37.5412969,127.08009974999999,,,,375884127,,,,
,서비스 도로,37.5412823,127.0801968,37.5408006,127.080108,37.541041449999994,127.0801524,,,driveway,528467683,,,,
,,37.5412823,127.0801968,37.5413088,127.0803482,37.54129555,127.0802725,,,,1214667538,,,,
,주거지 도로,37.540493,127.0749624,37.5406076,127.0751164,37.5405503,127.07503940000001,,,,367251088,20,,,
,주거지 도로,37.540493,127.0749624,37.539837,127.0743318,37.540165,127.07464709999999,,,,367251088,20,,,
,서비스 도로,37.540493,127.0749624,37.5407176,127.0744742,37.540605299999996,127.0747183,,,parking_aisle,369102171,20,,,
,주거지 도로,37.5414018,127.0728422,37.5416554,127.072665,37.54152860000001,127.0727536,,,,367251098,20,,,
,,37.5414018,127.0728422,37.5414507,127.0730089,37.54142625,127.07292555000001,,,,369102127,,,,
,주거지 도로,37.5414018,127.0728422,37.5409696,127.0732603,37.5411857,127.07305124999999,,,,367251098,20,,,
,,37.5405549,127.0794462,37.5406246,127.0794595,37.540589749999995,127.07945285,,,,542689465,,,,
,,37.5405549,127.0794462,37.5404707,127.0794298,37.5405128,127.07943800000001,,,,1214667535,,,,
,,37.5405549,127.0794462,37.5405945,127.078924,37.54057469999999,127.0791851,,,,"[542689465, 542689459]",,,,
,,37.5405945,127.078924,37.540669,127.0789295,37.54063175,127.07892675,,,,542689463,,,,
,,37.5405945,127.078924,37.5402678,127.0788709,37.54043115,127.07889745,,,,519675812,,,,
,,37.5405945,127.078924,37.5405549,127.0794462,37.54057469999999,127.0791851,,,,"[542689465, 542689459]",,,,
,주거지 도로,37.5409605,127.079511,37.5409105,127.0798953,37.5409355,127.07970315,,,,528467680,,,,
,,37.5409605,127.079511,37.5406246,127.0794595,37.54079255,127.07948525,,,,542689465,,,,
,주거지 도로,37.5409605,127.079511,37.5410685,127.0783429,37.5410145,127.07892695,,,,528467680,,,,
,,37.5406246,127.0794595,37.5405549,127.0794462,37.540589749999995,127.07945285,,,,542689465,,,,
,,37.5406246,127.0794595,37.5409605,127.079511,37.54079255,127.07948525,,,,542689465,,,,
,,37.5406246,127.0794595,37.540669,127.0789295,37.540646800000005,127.0791945,,,,"[542689467, 542689461]",,,,
,,37.5699382,127.0955061,37.5684073,127.094408,37.56917275,127.09495705,,,,241753143,,,,
,,37.5699382,127.0955061,37.5639193,127.0965129,37.56692875,127.0960095,,,,545648949,,,,
,,37.5699382,127.0955061,37.5711689,127.0964205,37.57055355,127.0959633,,,,545648949,,,,
영화사로,주거지 도로,37.5516865,127.0999767,37.5525942,127.0995673,37.55214035,127.099772,,,,238270668,,,,
영화사로,주거지 도로,37.5516865,127.0999767,37.5507467,127.1008372,37.551216600000004,127.10040695,,,,238270668,,,,
,,37.5516865,127.0999767,37.5517999,127.1001208,37.551743200000004,127.10004875,,,,547910737,,,,
,,37.5275108,127.0735657,37.5273856,127.0735112,37.5274482,127.07353845,,,,552615447,,,,
,,37.5275108,127.0735657,37.5276487,127.0736339,37.52757975,127.07359980000001,,,,552615447,,,,
한강 자전거길,,37.5275108,127.0735657,37.5272121,127.0752171,37.52736145,127.0743914,,,,596546874,,,,
한강 자전거길,,37.5275108,127.0735657,37.5277966,127.0720614,37.5276537,127.07281355,,,,596546874,,,,
,,37.5282948,127.0707945,37.5281162,127.0705428,37.5282055,127.07066865,,,,940882262,,,,
,,37.5282948,127.0707945,37.5286693,127.0719915,37.528482049999994,127.071393,,,,552615434,,,,
,,37.5282948,127.0707945,37.5280339,127.07092,37.52816435,127.07085725,,,,940882261,,,,
,,37.5287809,127.06813,37.5287111,127.0680997,37.528746,127.06811485,,,,367062777,,,,
,,37.5287809,127.06813,37.5289856,127.068228,37.52888325,127.068179,,,,367062777,,,,
,,37.5287809,127.06813,37.5285919,127.0686018,37.5286864,127.0683659,,,,552615435,,,,
,,37.5287809,127.06813,37.5294258,127.0660338,37.52910335,127.0670819,,,,552615435,,,,
,,37.5289856,127.068228,37.5287809,127.06813,37.52888325,127.068179,,,,367062777,,,,
,,37.5289856,127.068228,37.5295716,127.0685063,37.5292786,127.06836715,,,,367062777,,,,
,,37.5289856,127.068228,37.5285919,127.0686018,37.528788750000004,127.0684149,,,,552615432,,,,
,,37.5295716,127.0685063,37.5289856,127.068228,37.5292786,127.06836715,,,,367062777,,,,
,,37.5295716,127.0685063,37.5298854,127.0686521,37.5297285,127.06857919999999,,,,367062777,,,,
,,37.5295716,127.0685063,37.528549,127.0687627,37.5290603,127.0686345,,,,552615433,,,,
,,37.528775,127.0723033,37.5285163,127.0721765,37.52864565,127.0722399,,,,372587547,,,,
,,37.528775,127.0723033,37.5286693,127.0719915,37.52872215,127.0721474,,,,552615434,,,,
,,37.528775,127.0723033,37.5289207,127.0723588,37.528847850000005,127.07233105,,,,940882259,,,,
,,37.528775,127.0723033,37.5287219,127.0725106,37.52874845,127.07240695,,,,940882260,,,,
,,37.5298621,127.0641635,37.5285838,127.0680374,37.529222950000005,127.06610045,,,,552615438,,,,
,,37.5273323,127.0875952,37.5268609,127.0859071,37.5270966,127.08675115,,,,552615438,,,,
한강 자전거길,,37.5273323,127.0875952,37.5276103,127.0881007,37.5274713,127.08784795,,,,596546874,,,,
한강 자전거길,,37.5273323,127.0875952,37.5269684,127.0858962,37.52715035,127.0867457,,,,596546874,,,,
,,37.5273296,127.0859165,37.5269684,127.0858962,37.527149,127.08590634999999,,,,552615439,,,,
,비분류 도로,37.5273296,127.0859165,37.5279611,127.0880531,37.52764535,127.0869848,,,,174866922,,1,,
