도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,중앙점_위도,중앙점_경도,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부,시작점_고도,종료점_고도,고도의_차이
긴고랑로12길,주거지 도로,37.5614397,127.0802968,37.5601452,127.0795855,37.56079245,127.07994115,,,,380764201,,,,,18.33456230163574,19.27024841308594,0.9356861114502024
긴고랑로12길,주거지 도로,37.5614397,127.0802968,37.5627349,127.0810225,37.5620873,127.08065965,,,,380764201,,,,,18.33456230163574,14.84764385223389,3.4869184494018484
능동로43길,주거지 도로,37.560986,127.081601,37.5612197,127.0809293,37.56110285,127.08126515,,,,380764179,,,True,,17.95191192626953,17.92748641967773,0.024425506591800428
능동로44길,주거지 도로,37.5607551,127.0822584,37.560986,127.081601,37.56087055,127.0819297,,,,380764180,,,True,,18.47191429138184,17.95191192626953,0.5200023651123082
긴고랑로16길,주거지 도로,37.5607551,127.0822584,37.5594256,127.0815575,37.56009035,127.08190795,,,,380764203,,,,,18.47191429138184,18.8376579284668,0.36574363708496094
긴고랑로16길,주거지 도로,37.5607551,127.0822584,37.5612461,127.0825394,37.5610006,127.0823989,,,,380764203,,,,,18.47191429138184,18.04499435424805,0.42691993713378906
능동로44길,주거지 도로,37.5605645,127.0828012,37.5607551,127.0822584,37.5606598,127.0825298,,,,380764180,,,True,,18.64603424072266,18.47191429138184,0.1741199493408203
천호대로109길,주거지 도로,37.5605645,127.0828012,37.5592418,127.0820653,37.55990315,127.08243325,,,,380764204,,,,,18.64603424072266,19.04290199279785,0.39686775207519176
능동로44길,주거지 도로,37.5603543,127.0833995,37.5605645,127.0828012,37.5604594,127.08310035,,,,380764180,,,True,,18.28520202636719,18.64603424072266,0.36083221435546875
긴고랑로20길,주거지 도로,37.5603543,127.0833995,37.5590136,127.0826955,37.55968395,127.0830475,,,,380764205,,,,,18.28520202636719,18.96863555908203,0.6834335327148402
용마산로7길,주거지 도로,37.5597299,127.0851774,37.5599129,127.0846563,37.5598214,127.08491685,,,,417059446,,,True,,19.30596351623535,18.84604835510254,0.4599151611328125
긴고랑로26길,주거지 도로,37.5597299,127.0851774,37.5605059,127.0856184,37.5601179,127.0853979,,,,380764207,,,,,19.30596351623535,18.7913990020752,0.5145645141601527
긴고랑로26길,주거지 도로,37.5597299,127.0851774,37.5588958,127.0846418,37.55931285,127.0849096,,,,380764222,,,,,19.30596351623535,19.59396362304688,0.288000106811527
용마산로7길,주거지 도로,37.5591234,127.0869014,37.5593478,127.0862655,37.559235599999994,127.08658345,,,,417059446,,,True,,20.84843826293945,20.3258171081543,0.5226211547851491
긴고랑로30길,주거지 도로,37.5591234,127.0869014,37.5582086,127.0870485,37.558666,127.08697495,,,,934505527,,,,,20.84843826293945,21.66963958740234,0.8212013244628906
긴고랑로30길,주거지 도로,37.5591234,127.0869014,37.5598938,127.086745,37.5595086,127.0868232,,,,934505527,,,,,20.84843826293945,20.24717330932617,0.6012649536132812
긴고랑로2길,주거지 도로,37.562759,127.0765353,37.5616224,127.075887,37.5621907,127.07621115,,,,380764181,,,True,,14.89272975921631,15.12881088256836,0.236081123352049
동일로68길,주거지 도로,37.562759,127.0765353,37.5630043,127.0758375,37.56288165,127.0761864,,,,380764178,,,True,,14.89272975921631,14.01448917388916,0.8782405853271502
동일로66길,주거지 도로,37.5618715,127.0751879,37.5616224,127.075887,37.56174695,127.07553745,,,,380764182,,,True,,14.26368999481201,15.12881088256836,0.8651208877563494
면목로,3차로,37.5607168,127.0784142,37.56062,127.07836,37.5606684,127.0783871,,,,218790203,,,,,18.06347274780273,18.11015319824219,0.04668045043946023
면목로,3차로,37.5607168,127.0784142,37.5611204,127.0786402,37.5609186,127.0785272,,,,218790203,,,,,18.06347274780273,17.83465385437012,0.22881889343261008
긴고랑로4길,주거지 도로,37.5638501,127.077793,37.5632688,127.0774794,37.56355945,127.0776362,,,,380764183,,,,,13.86150169372559,15.16087436676025,1.2993726730346609
동일로68길,주거지 도로,37.5625611,127.0770972,37.562759,127.0765353,37.562660050000005,127.07681625,,,,380764178,,,True,,15.46847152709961,14.89272975921631,0.575741767883299
긴고랑로4길,주거지 도로,37.5625611,127.0770972,37.5616499,127.076587,37.5621055,127.0768421,,,,380764183,,,,,15.46847152709961,15.76495456695557,0.2964830398559606
긴고랑로4길,주거지 도로,37.5625611,127.0770972,37.5630681,127.0773774,37.5628146,127.0772373,,,,380764183,,,,,15.46847152709961,15.30894088745117,0.15953063964843928
동일로66길,주거지 도로,37.5614155,127.0764642,37.5611771,127.0771297,37.5612963,127.07679695,,,,380764182,,,True,,15.88434982299805,16.67336654663086,0.789016723632809
긴고랑로4길,주거지 도로,37.5614155,127.0764642,37.5616499,127.076587,37.5615327,127.0765256,,,,380764183,,,,,15.88434982299805,15.76495456695557,0.11939525604248047
긴고랑로6길,주거지 도로,37.5636187,127.0784658,37.5629058,127.0780738,37.56326225,127.0782698,,,,380764184,,,,,14.997145652771,15.83218669891357,0.835041046142571
동일로68길,주거지 도로,37.5623317,127.0777549,37.5623941,127.0775715,37.5623629,127.0776632,,,,380764178,,,True,,16.13601303100586,15.94484806060791,0.19116497039794922
긴고랑로6길,주거지 도로,37.5623317,127.0777549,37.5615387,127.0773328,37.5619352,127.07754385,,,,380764184,,,,,16.13601303100586,16.50375366210938,0.3677406311035192
긴고랑로6길,주거지 도로,37.5623317,127.0777549,37.5627945,127.0780106,37.562563100000006,127.07788275,,,,380764184,,,,,16.13601303100586,15.90714836120605,0.22886466979981002
동일로68길,주거지 도로,37.5621195,127.0783812,37.5621791,127.0781965,37.5621493,127.07828885,,,,380764178,,,True,,16.76837158203125,16.58539199829102,0.18297958374023082
긴고랑로8길,주거지 도로,37.5621195,127.0783812,37.561565,127.078102,37.56184225,127.0782416,,,,380764185,,,,,16.76837158203125,17.04957389831543,0.2812023162841797
긴고랑로8길,주거지 도로,37.5621195,127.0783812,37.5625007,127.0785954,37.562310100000005,127.0784883,,,,380764185,,,,,16.76837158203125,16.65803909301758,0.11033248901366832
동일로66길,주거지 도로,37.5609514,127.0777596,37.5608484,127.078047,37.560899899999995,127.0779033,,,,380764182,,,True,,17.37556838989258,17.6753101348877,0.2997417449951172
긴고랑로8길,주거지 도로,37.5609514,127.0777596,37.5605146,127.0775168,37.560733,127.0776382,,,,380764185,,,,,17.37556838989258,17.50849342346191,0.13292503356932883
긴고랑로8길,주거지 도로,37.5609514,127.0777596,37.561565,127.078102,37.5612582,127.0779308,,,,380764185,,,,,17.37556838989258,17.04957389831543,0.325994491577152
긴고랑로2길,주거지 도로,37.5630542,127.076684,37.562759,127.0765353,37.562906600000005,127.07660965,,,,380764181,,,True,,15.07285594940186,14.89272975921631,0.18012619018555043
동일로,주거지 도로,37.5630542,127.076684,37.563293,127.0760044,37.5631736,127.0763442,,,,380764186,,,,,15.07285594940186,14.25532150268555,0.8175344467163104
긴고랑로2길,주거지 도로,37.5634625,127.076917,37.5630542,127.076684,37.56325835,127.0768005,,,,380764181,,,True,,15.11614608764648,15.07285594940186,0.043290138244620024
긴고랑로2길,주거지 도로,37.5634625,127.076917,37.5632688,127.0774794,37.56336565,127.0771982,,,,380764187,,,,,15.11614608764648,15.16087436676025,0.04472827911376953
긴고랑로4길,주거지 도로,37.5632688,127.0774794,37.5630681,127.0773774,37.563168450000006,127.0774284,,,,380764183,,,,,15.16087436676025,15.30894088745117,0.14806652069091975
긴고랑로4길,주거지 도로,37.5632688,127.0774794,37.5638501,127.077793,37.56355945,127.0776362,,,,380764183,,,,,15.16087436676025,13.86150169372559,1.2993726730346609
긴고랑로2길,주거지 도로,37.5632688,127.0774794,37.5634625,127.076917,37.56336565,127.0771982,,,,380764187,,,,,15.16087436676025,15.11614608764648,0.04472827911376953
긴고랑로4길,주거지 도로,37.5630681,127.0773774,37.5625611,127.0770972,37.5628146,127.0772373,,,,380764183,,,,,15.30894088745117,15.46847152709961,0.15953063964843928
긴고랑로4길,주거지 도로,37.5630681,127.0773774,37.5632688,127.0774794,37.563168450000006,127.0774284,,,,380764183,,,,,15.30894088745117,15.16087436676025,0.14806652069091975
긴고랑로4길,주거지 도로,37.5630681,127.0773774,37.5628379,127.0780359,37.562953,127.07770665,,,,380764188,,,,,15.30894088745117,15.88079738616943,0.5718564987182599
긴고랑로6길,주거지 도로,37.5628379,127.0780359,37.5627945,127.0780106,37.5628162,127.07802325,,,,380764184,,,,,15.88079738616943,15.90714836120605,0.026350975036619317
긴고랑로6길,주거지 도로,37.5628379,127.0780359,37.5629058,127.0780738,37.56287185,127.07805485,,,,380764184,,,,,15.88079738616943,15.83218669891357,0.048610687255859375
긴고랑로4길,주거지 도로,37.5628379,127.0780359,37.5630681,127.0773774,37.562953,127.07770665,,,,380764188,,,,,15.88079738616943,15.30894088745117,0.5718564987182599
동일로66길,주거지 도로,37.5611771,127.0771297,37.5609514,127.0777596,37.56106425,127.07744465,,,,380764182,,,True,,16.67336654663086,17.37556838989258,0.7022018432617223
긴고랑로6길,주거지 도로,37.5611771,127.0771297,37.5614752,127.0772908,37.56132615,127.07721025,,,,380764184,,,,,16.67336654663086,16.53299903869629,0.1403675079345703
동일로68길,주거지 도로,37.5624817,127.0773227,37.5625611,127.0770972,37.5625214,127.07720995,,,,380764178,,,True,,15.68943119049072,15.46847152709961,0.2209596633911115
"['긴고랑로4길', '동일로68길']",주거지 도로,37.5624817,127.0773227,37.5616499,127.076587,37.5620658,127.07695485,,,,"[789738651, 380764189]",,,,,15.68943119049072,15.76495456695557,0.07552337646484908
긴고랑로4길,주거지 도로,37.5616499,127.076587,37.5614155,127.0764642,37.5615327,127.0765256,,,,380764183,,,,,15.76495456695557,15.88434982299805,0.11939525604248047
긴고랑로4길,주거지 도로,37.5616499,127.076587,37.5625611,127.0770972,37.5621055,127.0768421,,,,380764183,,,,,15.76495456695557,15.46847152709961,0.2964830398559606
"['긴고랑로4길', '동일로68길']",주거지 도로,37.5616499,127.076587,37.5624817,127.0773227,37.5620658,127.07695485,,,,"[789738651, 380764189]",,,,,15.76495456695557,15.68943119049072,0.07552337646484908
동일로68길,주거지 도로,37.5623941,127.0775715,37.5624817,127.0773227,37.5624379,127.0774471,,,,380764178,,,True,,15.94484806060791,15.68943119049072,0.2554168701171893
"['긴고랑로6길', '동일로68길']",주거지 도로,37.5623941,127.0775715,37.5615387,127.0773328,37.5619664,127.07745215,,,,"[789738650, 380764190]",,,,,15.94484806060791,16.50375366210938,0.5589056015014684
긴고랑로6길,주거지 도로,37.5615387,127.0773328,37.5614752,127.0772908,37.561506949999995,127.0773118,,,,380764184,,,,,16.50375366210938,16.53299903869629,0.02924537658691051
긴고랑로6길,주거지 도로,37.5615387,127.0773328,37.5623317,127.0777549,37.5619352,127.07754385,,,,380764184,,,,,16.50375366210938,16.13601303100586,0.3677406311035192
"['긴고랑로6길', '동일로68길']",주거지 도로,37.5615387,127.0773328,37.5623941,127.0775715,37.5619664,127.07745215,,,,"[789738650, 380764190]",,,,,16.50375366210938,15.94484806060791,0.5589056015014684
긴고랑로6길,주거지 도로,37.5614752,127.0772908,37.5611771,127.0771297,37.56132615,127.07721025,,,,380764184,,,,,16.53299903869629,16.67336654663086,0.1403675079345703
긴고랑로6길,주거지 도로,37.5614752,127.0772908,37.5615387,127.0773328,37.561506949999995,127.0773118,,,,380764184,,,,,16.53299903869629,16.50375366210938,0.02924537658691051
"['긴고랑로6길', '동일로68길']",주거지 도로,37.5614752,127.0772908,37.5621791,127.0781965,37.56182715,127.07774365,,,,"[789738649, 380764191]",,,,,16.53299903869629,16.58539199829102,0.052392959594730115
동일로68길,주거지 도로,37.5621791,127.0781965,37.5623317,127.0777549,37.5622554,127.0779757,,,,380764178,,,True,,16.58539199829102,16.13601303100586,0.4493789672851598
"['긴고랑로6길', '동일로68길']",주거지 도로,37.5621791,127.0781965,37.5614752,127.0772908,37.56182715,127.07774365,,,,"[789738649, 380764191]",,,,,16.58539199829102,16.53299903869629,0.052392959594730115
긴고랑로8길,주거지 도로,37.561565,127.078102,37.5609514,127.0777596,37.5612582,127.0779308,,,,380764185,,,,,17.04957389831543,17.37556838989258,0.325994491577152
긴고랑로8길,주거지 도로,37.561565,127.078102,37.5621195,127.0783812,37.56184225,127.0782416,,,,380764185,,,,,17.04957389831543,16.76837158203125,0.2812023162841797
긴고랑로8길,주거지 도로,37.561565,127.078102,37.5614002,127.0785555,37.561482600000005,127.07832875,,,,380764192,,,,,17.04957389831543,17.50262451171875,0.4530506134033203
긴고랑로8길,주거지 도로,37.5614002,127.0785555,37.561565,127.078102,37.561482600000005,127.07832875,,,,380764192,,,,,17.50262451171875,17.04957389831543,0.4530506134033203
동일로66길,주거지 도로,37.5608484,127.078047,37.5607844,127.0782257,37.5608164,127.07813635,,,,380764182,,,True,,17.6753101348877,17.86121559143066,0.18590545654296164
"['면목로', '동일로66길']",주거지 도로,37.5608484,127.078047,37.5611204,127.0786402,37.560984399999995,127.0783436,,,,"[789738648, 380764193]",,,,,17.6753101348877,17.83465385437012,0.15934371948242188
면목로,3차로,37.5611204,127.0786402,37.5607168,127.0784142,37.5609186,127.0785272,,,,218790203,,,,,17.83465385437012,18.06347274780273,0.22881889343261008
면목로,3차로,37.5611204,127.0786402,37.56187,127.07906,37.5614952,127.0788501,,,,218790203,,,,,17.83465385437012,17.39418601989746,0.4404678344726598
"['면목로', '동일로66길']",주거지 도로,37.5611204,127.0786402,37.5608484,127.078047,37.560984399999995,127.0783436,,,,"[789738648, 380764193]",,,,,17.83465385437012,17.6753101348877,0.15934371948242188
긴고랑로8길,주거지 도로,37.5629097,127.0788302,37.5626871,127.0786975,37.5627984,127.07876385,,,,380764185,,,,,16.60739135742188,16.6203441619873,0.012952804565422582
긴고랑로8길,주거지 도로,37.5629097,127.0788302,37.5634038,127.0790976,37.563156750000005,127.0789639,,,,380764185,,,,,16.60739135742188,15.89190578460693,0.7154855728149485
긴고랑로8길,주거지 도로,37.5629097,127.0788302,37.562844,127.0790244,37.562876849999995,127.0789273,,,,380764194,,,,,16.60739135742188,16.91707992553711,0.3096885681152308
면목로,3차로,37.5626805,127.0794987,37.56187,127.07906,37.56227525,127.07927935,,,,218790203,,,,,17.55953979492188,17.39418601989746,0.16535377502441762
면목로,3차로,37.5626805,127.0794987,37.56316,127.07976,37.562920250000005,127.07962935,,,,218790203,,,,,17.55953979492188,15.52191257476807,2.0376272201538086
면목로,주거지 도로,37.5626805,127.0794987,37.562844,127.0790244,37.56276225,127.07926155,,,,789738647,,,,,17.55953979492188,16.91707992553711,0.6424598693847692
긴고랑로8길,주거지 도로,37.562844,127.0790244,37.5629097,127.0788302,37.562876849999995,127.0789273,,,,380764194,,,,,16.91707992553711,16.60739135742188,0.3096885681152308
면목로,주거지 도로,37.562844,127.0790244,37.5626805,127.0794987,37.56276225,127.07926155,,,,789738647,,,,,16.91707992553711,17.55953979492188,0.6424598693847692
긴고랑로8길,주거지 도로,37.562844,127.0790244,37.5625007,127.0785954,37.56267235,127.0788099,,,,380764195,,,,,16.91707992553711,16.65803909301758,0.2590408325195277
긴고랑로8길,주거지 도로,37.5625007,127.0785954,37.5621195,127.0783812,37.562310100000005,127.0784883,,,,380764185,,,,,16.65803909301758,16.76837158203125,0.11033248901366832
긴고랑로8길,주거지 도로,37.5625007,127.0785954,37.5625911,127.0786426,37.5625459,127.078619,,,,380764185,,,,,16.65803909301758,16.63359642028809,0.024442672729492188
긴고랑로8길,주거지 도로,37.5625007,127.0785954,37.562844,127.0790244,37.56267235,127.0788099,,,,380764195,,,,,16.65803909301758,16.91707992553711,0.2590408325195277
긴고랑로6길,주거지 도로,37.5627945,127.0780106,37.5623317,127.0777549,37.562563100000006,127.07788275,,,,380764184,,,,,15.90714836120605,16.13601303100586,0.22886466979981002
긴고랑로6길,주거지 도로,37.5627945,127.0780106,37.5628379,127.0780359,37.5628162,127.07802325,,,,380764184,,,,,15.90714836120605,15.88079738616943,0.026350975036619317
긴고랑로6길,주거지 도로,37.5627945,127.0780106,37.5625911,127.0786426,37.5626928,127.0783266,,,,380764196,,,,,15.90714836120605,16.63359642028809,0.7264480590820401
긴고랑로8길,주거지 도로,37.5625911,127.0786426,37.5625007,127.0785954,37.5625459,127.078619,,,,380764185,,,,,16.63359642028809,16.65803909301758,0.024442672729492188
긴고랑로8길,주거지 도로,37.5625911,127.0786426,37.5626871,127.0786975,37.5626391,127.07867005,,,,380764185,,,,,16.63359642028809,16.6203441619873,0.013252258300788355
긴고랑로6길,주거지 도로,37.5625911,127.0786426,37.5627945,127.0780106,37.5626928,127.0783266,,,,380764196,,,,,16.63359642028809,15.90714836120605,0.7264480590820401
긴고랑로6길,주거지 도로,37.5629058,127.0780738,37.5628379,127.0780359,37.56287185,127.07805485,,,,380764184,,,,,15.83218669891357,15.88079738616943,0.048610687255859375
긴고랑로6길,주거지 도로,37.5629058,127.0780738,37.5636187,127.0784658,37.56326225,127.0782698,,,,380764184,,,,,15.83218669891357,14.997145652771,0.835041046142571
긴고랑로6길,주거지 도로,37.5629058,127.0780738,37.5626871,127.0786975,37.56279645,127.07838565,,,,380764197,,,,,15.83218669891357,16.6203441619873,0.7881574630737305
긴고랑로8길,주거지 도로,37.5626871,127.0786975,37.5625911,127.0786426,37.5626391,127.07867005,,,,380764185,,,,,16.6203441619873,16.63359642028809,0.013252258300788355
긴고랑로8길,주거지 도로,37.5626871,127.0786975,37.5629097,127.0788302,37.5627984,127.07876385,,,,380764185,,,,,16.6203441619873,16.60739135742188,0.012952804565422582
긴고랑로6길,주거지 도로,37.5626871,127.0786975,37.5629058,127.0780738,37.56279645,127.07838565,,,,380764197,,,,,16.6203441619873,15.83218669891357,0.7881574630737305
능동로41길,주거지 도로,37.5596715,127.0808784,37.5599124,127.0802208,37.559791950000005,127.0805496,,,,380764198,,,,,18.65131378173828,18.7561206817627,0.10480690002441762
능동로42길,주거지 도로,37.5596715,127.0808784,37.5594256,127.0815575,37.55954855,127.08121795,,,,380764199,,,True,,18.65131378173828,18.8376579284668,0.18634414672851918
천호대로117길,주거지 도로,37.5581626,127.0851285,37.5574494,127.0852765,37.557806,127.0852025,,,,380764211,,,,,20.44487380981445,21.15473175048828,0.7098579406738317
천호대로117길,주거지 도로,37.5581626,127.0851285,37.5584163,127.085262,37.55828945,127.08519525,,,,380764215,,,,,20.44487380981445,20.33210754394531,0.11276626586914062
긴고랑로10길,주거지 도로,37.5629354,127.080427,37.5616345,127.0797368,37.56228495,127.0800819,,,,380764200,,,,,14.64857006072998,17.93552207946777,3.2869520187377894
능동로43길,주거지 도로,37.5616345,127.0797368,37.56187,127.07906,37.56175225,127.0793984,,,,380764179,,,True,,17.93552207946777,17.39418601989746,0.541336059570309
긴고랑로10길,주거지 도로,37.5616345,127.0797368,37.5603466,127.0790356,37.56099055,127.0793862,,,,380764200,,,,,17.93552207946777,18.85878753662109,0.9232654571533203
긴고랑로10길,주거지 도로,37.5616345,127.0797368,37.5629354,127.080427,37.56228495,127.0800819,,,,380764200,,,,,17.93552207946777,14.64857006072998,3.2869520187377894
능동로41길,주거지 도로,37.5603466,127.0790356,37.5601452,127.0795855,37.5602459,127.07931055,,,,380764198,,,,,18.85878753662109,19.27024841308594,0.41146087646485086
긴고랑로10길,주거지 도로,37.5603466,127.0790356,37.5616345,127.0797368,37.56099055,127.0793862,,,,380764200,,,,,18.85878753662109,17.93552207946777,0.9232654571533203
능동로41길,주거지 도로,37.5603466,127.0790356,37.56062,127.07836,37.5604833,127.0786978,,,,380764198,,,,,18.85878753662109,18.11015319824219,0.7486343383788991
긴고랑로12길,주거지 도로,37.5627349,127.0810225,37.5614397,127.0802968,37.5620873,127.08065965,,,,380764201,,,,,14.84764385223389,18.33456230163574,3.4869184494018484
능동로43길,주거지 도로,37.5612197,127.0809293,37.5614397,127.0802968,37.5613297,127.08061305,,,,380764179,,,True,,17.92748641967773,18.33456230163574,0.4070758819580078
긴고랑로14길,주거지 도로,37.5612197,127.0809293,37.5599124,127.0802208,37.560566050000006,127.08057505,,,,380764202,,,,,17.92748641967773,18.7561206817627,0.828634262084968
긴고랑로14길,주거지 도로,37.5612197,127.0809293,37.5625249,127.0816462,37.561872300000005,127.08128775,,,,380764202,,,,,17.92748641967773,15.13067722320557,2.796809196472161
능동로41길,주거지 도로,37.5599124,127.0802208,37.5601452,127.0795855,37.5600288,127.07990315,,,,380764198,,,,,18.7561206817627,19.27024841308594,0.5141277313232422
긴고랑로14길,주거지 도로,37.5599124,127.0802208,37.5586018,127.0795154,37.5592571,127.0798681,,,,380764202,,,,,18.7561206817627,17.84329223632812,0.9128284454345774
긴고랑로14길,주거지 도로,37.5599124,127.0802208,37.5612197,127.0809293,37.560566050000006,127.08057505,,,,380764202,,,,,18.7561206817627,17.92748641967773,0.828634262084968
능동로41길,주거지 도로,37.5599124,127.0802208,37.5596715,127.0808784,37.559791950000005,127.0805496,,,,380764198,,,,,18.7561206817627,18.65131378173828,0.10480690002441762
능동로42길,주거지 도로,37.5594256,127.0815575,37.5592418,127.0820653,37.5593337,127.0818114,,,,380764199,,,True,,18.8376579284668,19.04290199279785,0.20524406433105113
긴고랑로16길,주거지 도로,37.5594256,127.0815575,37.5580915,127.0808261,37.55875855,127.0811918,,,,380764203,,,,,18.8376579284668,18.22006988525391,0.6175880432128906
긴고랑로16길,주거지 도로,37.5594256,127.0815575,37.5607551,127.0822584,37.56009035,127.08190795,,,,380764203,,,,,18.8376579284668,18.47191429138184,0.36574363708496094
능동로42길,주거지 도로,37.5592418,127.0820653,37.5590136,127.0826955,37.559127700000005,127.0823804,,,,380764199,,,True,,19.04290199279785,18.96863555908203,0.07426643371582031
천호대로109길,주거지 도로,37.5592418,127.0820653,37.5578914,127.0813402,37.558566600000006,127.08170275,,,,380764204,,,,,19.04290199279785,18.37779235839844,0.6651096343994105
천호대로109길,주거지 도로,37.5592418,127.0820653,37.5605645,127.0828012,37.55990315,127.08243325,,,,380764204,,,,,19.04290199279785,18.64603424072266,0.39686775207519176
능동로42길,주거지 도로,37.5590136,127.0826955,37.5588016,127.0832811,37.5589076,127.0829883,,,,380764199,,,True,,18.96863555908203,19.03268051147461,0.06404495239257812
긴고랑로20길,주거지 도로,37.5590136,127.0826955,37.5587903,127.0825719,37.55890195,127.0826337,,,,380764205,,,,,18.96863555908203,19.03370475769043,0.06506919860839844
긴고랑로20길,주거지 도로,37.5590136,127.0826955,37.5603543,127.0833995,37.55968395,127.0830475,,,,380764205,,,,,18.96863555908203,18.28520202636719,0.6834335327148402
능동로42길,주거지 도로,37.5588016,127.0832811,37.5586086,127.0838391,37.5587051,127.0835601,,,,380764199,,,True,,19.03268051147461,19.3480224609375,0.3153419494628906
천호대로111길,주거지 도로,37.5588016,127.0832811,37.5583565,127.0830334,37.558579050000006,127.08315725,,,,417059448,,,,,19.03268051147461,19.20778465270996,0.17510414123535156
천호대로111길,주거지 도로,37.5588016,127.0832811,37.5601466,127.0839909,37.5594741,127.083636,,,,417059448,,,,,19.03268051147461,18.38955307006836,0.64312744140625
동일로62길,주거지 도로,37.5600686,127.0742466,37.5598404,127.0748495,37.5599545,127.07454805,,,,380764208,,,True,,14.7423210144043,15.52688026428223,0.7845592498779297
동일로62길,주거지 도로,37.5598404,127.0748495,37.5596058,127.0754336,37.5597231,127.07514155,,,,380764208,,,True,,15.52688026428223,15.62763977050781,0.10075950622558061
천호대로101길,주거지 도로,37.5598404,127.0748495,37.5592186,127.0745196,37.5595295,127.07468455,,,,416821842,,,True,,15.52688026428223,14.81522655487061,0.7116537094116193
천호대로101길,주거지 도로,37.5603091,127.0751215,37.5598404,127.0748495,37.56007475,127.0749855,,,,416821842,,,True,,15.2341423034668,15.52688026428223,0.2927379608154297
천호대로119길,주거지 도로,37.5560263,127.086131,37.555431,127.0861418,37.55572865,127.0861364,,,,380764216,,,True,,23.72448921203613,24.71722602844238,0.99273681640625
용마산로3길,주거지 도로,37.5560263,127.086131,37.5562891,127.0854562,37.5561577,127.0857936,,,,417059454,30.0,,True,,23.72448921203613,22.6093807220459,1.1151084899902308
용마산로5길,주거지 도로,37.5572356,127.0830247,37.5572371,127.08304,37.55723635,127.08303235,,,,380764210,,,,,19.61869430541992,19.63271141052246,0.014017105102542615
용마산로3길,주거지 도로,37.5572356,127.0830247,37.5574325,127.0825191,37.557334049999994,127.0827719,,,,417059454,30.0,,True,,19.61869430541992,19.19258117675781,0.4261131286621094
용마산로5길,주거지 도로,37.5574494,127.0852765,37.5574786,127.0855843,37.557464,127.0854304,,,,380764210,,,,,21.15473175048828,21.35091781616211,0.19618606567382812
천호대로117길,주거지 도로,37.5574494,127.0852765,37.5581626,127.0851285,37.557806,127.0852025,,,,380764211,,,,,21.15473175048828,20.44487380981445,0.7098579406738317
천호대로117길,주거지 도로,37.5574494,127.0852765,37.5569853,127.0853484,37.55721735,127.08531245,,,,380764211,,,,,21.15473175048828,21.68826293945312,0.5335311889648402
용마산로5길,주거지 도로,37.5574494,127.0852765,37.5572371,127.08304,37.55734325,127.08415825,,,,380764210,,,,,21.15473175048828,19.63271141052246,1.5220203399658203
용마산로5길,주거지 도로,37.5577009,127.0879265,37.5576267,127.0871444,37.5576638,127.08753545,,,,380764210,,,,,23.11918449401855,22.47530174255371,0.6438827514648402
천호대로117길,주거지 도로,37.5562891,127.0854562,37.5565101,127.085422,37.5563996,127.0854391,,,,380764211,,,,,22.6093807220459,22.29972648620605,0.3096542358398473
용마산로3길,주거지 도로,37.5562891,127.0854562,37.5564069,127.0851534,37.556348,127.0853048,,,,417059454,30.0,,True,,22.6093807220459,22.15288734436035,0.4564933776855469
긴고랑로16길,주거지 도로,37.5580915,127.0808261,37.5594256,127.0815575,37.55875855,127.0811918,,,,380764203,,,,,18.22006988525391,18.8376579284668,0.6175880432128906
능동로40길,주거지 도로,37.5580915,127.0808261,37.558352,127.080157,37.55822175,127.08049155,,,,417050181,,,True,,18.22006988525391,18.09381294250488,0.12625694274903054
천호대로109길,주거지 도로,37.5578914,127.0813402,37.5574116,127.0810666,37.557651500000006,127.0812034,,,,380764204,,,,,18.37779235839844,17.3551197052002,1.0226726531982422
천호대로109길,주거지 도로,37.5578914,127.0813402,37.5592418,127.0820653,37.558566600000006,127.08170275,,,,380764204,,,,,18.37779235839844,19.04290199279785,0.6651096343994105
능동로40길,주거지 도로,37.5578914,127.0813402,37.5580915,127.0808261,37.55799145,127.08108315,,,,417050181,,,True,,18.37779235839844,18.22006988525391,0.15772247314453125
천호대로109길,주거지 도로,37.5574116,127.0810666,37.5578914,127.0813402,37.557651500000006,127.0812034,,,,380764204,,,,,17.3551197052002,18.37779235839844,1.0226726531982422
천호대로109길,주거지 도로,37.5574116,127.0810666,37.5567837,127.0807064,37.55709765,127.0808865,,,,380764204,,,,,17.3551197052002,15.39323139190674,1.9618883132934588
능동로38길,주거지 도로,37.5574116,127.0810666,37.5569627,127.0822381,37.55718715,127.08165235,,,,417050177,,,True,,17.3551197052002,18.51585960388184,1.1607398986816406
긴고랑로20길,주거지 도로,37.5576564,127.081944,37.5587903,127.0825719,37.55822335,127.08225795,,,,380764205,,,,,18.79251480102539,19.03370475769043,0.24118995666503906
능동로40길,주거지 도로,37.5576564,127.081944,37.5578914,127.0813402,37.5577739,127.0816421,,,,417050181,,,True,,18.79251480102539,18.37779235839844,0.4147224426269496
긴고랑로14길,주거지 도로,37.5586018,127.0795154,37.5599124,127.0802208,37.5592571,127.0798681,,,,380764202,,,,,17.84329223632812,18.7561206817627,0.9128284454345774
능동로39길,주거지 도로,37.5586018,127.0795154,37.5588374,127.0789101,37.5587196,127.07921275,,,,416819838,,,,,17.84329223632812,17.69758796691895,0.14570426940917258
