도로명,도로 종류,시작점_위도,시작점_경도,종료점_위도,종료점_경도,터널 여부,교량 여부,서비스 도로 여부,도로 ID,속도 제한,차선 수,일방통행 여부,교차로 여부,시작점_고도,종료점_고도,고도의_차이
군자로6길,주거지 도로,37.5459039,127.0716266,37.5456691,127.0706616,,,,381409390,,,,,17.87210464477539,16.28643226623535,1.585672378540039
군자로4길,주거지 도로,37.5459039,127.0716266,37.5456873,127.0717414,,,,381409392,,,,,17.87210464477539,18.27471733093262,0.4026126861572301
,주거지 도로,37.5462134,127.0729996,37.5460794,127.0727937,,,,1230792030,,,,,19.9616813659668,19.98120880126953,0.019527435302730822
능동로19길,주거지 도로,37.5462134,127.0729996,37.5465048,127.0731742,,,,381409393,,,,,19.9616813659668,19.60202789306641,0.3596534729003906
능동로17길,주거지 도로,37.5462134,127.0729996,37.5459603,127.0733106,,,,417362128,,,,,19.9616813659668,20.74062347412109,0.7789421081542898
능동로17길,주거지 도로,37.5462134,127.0729996,37.5465042,127.0724766,,,,417362128,,,,,19.9616813659668,18.68785858154297,1.2738227844238317
능동로19길,주거지 도로,37.5470176,127.0733272,37.5467951,127.0732554,,,,381409393,,,,,18.49003791809082,18.99074172973633,0.5007038116455114
능동로19길,주거지 도로,37.5470176,127.0733272,37.5469307,127.0737667,,,,417362123,,,,,18.49003791809082,19.75796699523926,1.267929077148441
능동로19길,주거지 도로,37.5470176,127.0733272,37.5471436,127.0726138,,,,417362123,,,,,18.49003791809082,16.58819770812988,1.901840209960941
능동로15길,주거지 도로,37.5450084,127.072637,37.5451228,127.0722033,,,,381409371,,,,,20.03798484802246,18.97638320922852,1.0616016387939418
능동로15길,주거지 도로,37.5450084,127.072637,37.5449467,127.072839,,,,381409371,,,,,20.03798484802246,20.55891418457031,0.520929336547848
군자로4길,주거지 도로,37.5450084,127.072637,37.5452776,127.0722155,,,,381409394,,,,,20.03798484802246,19.24602317810059,0.7919616699218714
광나루로22길,주거지 도로,37.5456816,127.0750539,37.5458406,127.0750086,,,,381409396,,,,,22.14902496337891,22.24971580505371,0.10069084167480113
아차산로33길,주거지 도로,37.5431696,127.0711998,37.5436742,127.0706882,,,,789794096,,,,,13.35793495178223,13.68969440460205,0.33175945281982067
아차산로33길,주거지 도로,37.5431696,127.0711998,37.5434262,127.0713119,,,,1112205783,,,True,,13.35793495178223,14.11691284179688,0.7589778900146502
군자로5길,주거지 도로,37.5449919,127.0696401,37.5451644,127.0699416,,,,381409377,,,,,15.71805763244629,16.15027809143066,0.43222045898436967
군자로5길,주거지 도로,37.5449919,127.0696401,37.5449235,127.0695211,,,,381409377,,,,,15.71805763244629,15.57305812835693,0.1449995040893608
"['군자로5길', '능동로13길']",주거지 도로,37.5449919,127.0696401,37.5450609,127.0688993,,,,"[381409388, 381409406]",,,,,15.71805763244629,15.44107437133789,0.2769832611084002
능동로,주거지 도로,37.5444396,127.0723439,37.544369,127.0725743,,,,789738641,,,,,18.71650695800781,18.80519676208496,0.08868980407715199
능동로,2차로,37.5443507,127.0726399,37.5435909,127.0722839,,,,218837488,,3,True,,18.77468109130859,14.63908100128174,4.13560009002685
능동로,주거지 도로,37.5443507,127.0726399,37.544369,127.0725743,,,,789738641,,,,,18.77468109130859,18.80519676208496,0.03051567077637074
능동로13길,주거지 도로,37.5426033,127.0712688,37.5428407,127.0710434,,,,255631683,,,,,12.29167938232422,12.85887813568115,0.56719875335693
능동로13길,주거지 도로,37.5426033,127.0712688,37.5425758,127.0712951,,,,255631683,,,,,12.29167938232422,12.23959255218506,0.052086830139160156
군자로,주거지 도로,37.5426033,127.0712688,37.5432268,127.0720235,,,,381409408,,,,,12.29167938232422,12.77381706237793,0.48213768005370916
능동로,2차로,37.5432041,127.0721084,37.5431285,127.0720732,,,,218837488,,3,True,,12.75710582733154,12.54532909393311,0.21177673339842862
군자로,주거지 도로,37.5432041,127.0721084,37.5432268,127.0720235,,,,381409408,,,,,12.75710582733154,12.77381706237793,0.01671123504639027
능동로13길,주거지 도로,37.5434896,127.0703948,37.5440026,127.0698746,,,,255631683,,,,,13.58385467529297,13.78450393676758,0.20064926147460938
능동로13길,주거지 도로,37.5434896,127.0703948,37.5434145,127.0704622,,,,255631683,,,,,13.58385467529297,13.59955787658691,0.015703201293939983
능동로13길,주거지 도로,37.5434896,127.0703948,37.5436742,127.0706882,,,,381409409,,,,,13.58385467529297,13.68969440460205,0.10583972930908025
능동로13길,주거지 도로,37.5436742,127.0706882,37.5438222,127.070907,,,,381409409,,,,,13.68969440460205,14.00209331512451,0.31239891052245916
능동로13길,주거지 도로,37.5436742,127.0706882,37.5434896,127.0703948,,,,381409409,,,,,13.68969440460205,13.58385467529297,0.10583972930908025
아차산로33길,주거지 도로,37.5436742,127.0706882,37.5431696,127.0711998,,,,789794096,,,,,13.68969440460205,13.35793495178223,0.33175945281982067
군자로3길,주거지 도로,37.5436742,127.0706882,37.5443109,127.0700929,,,,381409389,,,,,13.68969440460205,13.57548809051514,0.11420631408691051
능동로13길,주거지 도로,37.5438222,127.070907,37.5436742,127.0706882,,,,381409409,,,,,14.00209331512451,13.68969440460205,0.31239891052245916
아차산로33길,주거지 도로,37.5438222,127.070907,37.5441028,127.0706168,,,,381409410,,,,,14.00209331512451,13.40088081359863,0.6012125015258807
아차산로33길,주거지 도로,37.5438222,127.070907,37.5434262,127.0713119,,,,381409410,,,,,14.00209331512451,14.11691284179688,0.11481952667237039
아차산로33길,주거지 도로,37.5434262,127.0713119,37.5438222,127.070907,,,,381409410,,,,,14.11691284179688,14.00209331512451,0.11481952667237039
아차산로33길,주거지 도로,37.5434262,127.0713119,37.5435691,127.0713805,,,,1112205783,,,True,,14.11691284179688,14.51838684082031,0.4014739990234304
아차산로33길,주거지 도로,37.5441028,127.0706168,37.5438222,127.070907,,,,381409410,,,,,13.40088081359863,14.00209331512451,0.6012125015258807
군자로5길,주거지 도로,37.545223,127.0700434,37.5454126,127.070374,,,,381409377,,,,,16.31724166870117,16.20002937316895,0.11721229553221946
군자로5길,주거지 도로,37.545223,127.0700434,37.5454126,127.070374,,,,381409411,,,,,16.31724166870117,16.20002937316895,0.11721229553221946
군자로5길,주거지 도로,37.545223,127.0700434,37.5451644,127.0699416,,,,381409377,,,,,16.31724166870117,16.15027809143066,0.1669635772705078
군자로5길,주거지 도로,37.5454126,127.070374,37.5456018,127.0707041,,,,381409377,,,,,16.20002937316895,16.32574272155762,0.12571334838867188
군자로5길,주거지 도로,37.5454126,127.070374,37.545223,127.0700434,,,,381409377,,,,,16.20002937316895,16.31724166870117,0.11721229553221946
군자로5길,주거지 도로,37.5454126,127.070374,37.545223,127.0700434,,,,381409411,,,,,16.20002937316895,16.31724166870117,0.11721229553221946
동일로,주거지 도로,37.5475179,127.0670687,37.5474892,127.0671604,,,,381409412,,,,,11.85089111328125,11.88060283660889,0.02971172332764027
동일로,주도로,37.5475179,127.0670687,37.547704,127.0671768,,,,1135326939,,,True,,11.85089111328125,11.73221874237061,0.1186723709106392
아차산로21길,주거지 도로,37.5472861,127.0678063,37.5470934,127.0676953,,,,381409367,,,True,,12.47078609466553,12.50842475891113,0.03763866424560014
동일로,주거지 도로,37.5472861,127.0678063,37.5474892,127.0671604,,,,381409412,,,,,12.47078609466553,11.88060283660889,0.5901832580566388
동일로,주거지 도로,37.5473527,127.0669748,37.547321,127.0670667,,,,381409413,,,,,11.75057888031006,11.84201622009277,0.09143733978270951
동일로,주도로,37.5473527,127.0669748,37.5475179,127.0670687,,,,1135326939,,,True,,11.75057888031006,11.85089111328125,0.10031223297118963
아차산로21길,주거지 도로,37.5470934,127.0676953,37.5470558,127.0676759,,,,381409367,,,True,,12.50842475891113,12.51709842681885,0.008673667907720173
동일로,주거지 도로,37.5470934,127.0676953,37.547321,127.0670667,,,,381409413,,,,,12.50842475891113,11.84201622009277,0.6664085388183594
동일로,주거지 도로,37.5471562,127.066862,37.5471236,127.0669544,,,,381409414,,,,,11.70592975616455,11.80545043945312,0.09952068328856889
동일로,주도로,37.5471562,127.066862,37.5473527,127.0669748,,,,1135326939,,,True,,11.70592975616455,11.75057888031006,0.04464912414550959
아차산로21길,주거지 도로,37.5469018,127.0675898,37.5468709,127.0675732,,,,381409367,,,True,,12.55525302886963,12.56303882598877,0.007785797119138849
동일로,주거지 도로,37.5469018,127.0675898,37.5471236,127.0669544,,,,381409414,,,,,12.55525302886963,11.80545043945312,0.749802589416511
아차산로21길,주거지 도로,37.5470558,127.0676759,37.5469018,127.0675898,,,,381409367,,,True,,12.51709842681885,12.55525302886963,0.03815460205078125
광나루로14길,주거지 도로,37.5470558,127.0676759,37.5468214,127.0683591,,,,381409415,,,,,12.51709842681885,13.19994163513184,0.6828432083129901
광나루로14길,주거지 도로,37.5468214,127.0683591,37.5466321,127.0682551,,,,381409376,,,,,13.19994163513184,13.194091796875,0.00584983825683949
광나루로14길,주거지 도로,37.5468214,127.0683591,37.5475771,127.0687855,,,,381409376,,,,,13.19994163513184,13.32056713104248,0.12062549591064098
광나루로14길,주거지 도로,37.5468214,127.0683591,37.5470558,127.0676759,,,,381409415,,,,,13.19994163513184,12.51709842681885,0.6828432083129901
아차산로21길,주거지 도로,37.5468709,127.0675732,37.5466453,127.0674428,,,,381409367,,,True,,12.56303882598877,12.62730312347412,0.06426429748534979
광나루로14길,주거지 도로,37.5468709,127.0675732,37.5466321,127.0682551,,,,381409416,,,,,12.56303882598877,13.194091796875,0.6310529708862305
광나루로14길,주거지 도로,37.5466321,127.0682551,37.5464509,127.068147,,,,381409376,,,,,13.194091796875,13.16915893554688,0.02493286132811967
광나루로14길,주거지 도로,37.5466321,127.0682551,37.5468214,127.0683591,,,,381409376,,,,,13.194091796875,13.19994163513184,0.00584983825683949
광나루로14길,주거지 도로,37.5466321,127.0682551,37.5468709,127.0675732,,,,381409416,,,,,13.194091796875,12.56303882598877,0.6310529708862305
아차산로21길,주거지 도로,37.5449942,127.0665094,37.5448693,127.0664379,,,,381409367,,,True,,12.82898807525635,12.78139495849609,0.047593116760259235
아차산로21길,서비스 도로,37.5449942,127.0665094,37.5449004,127.06678,,,,381409417,,,,,12.82898807525635,13.35585975646973,0.5268716812133807
동일로,서비스 도로,37.5449942,127.0665094,37.5452091,127.06587,,,,789738640,,,,,12.82898807525635,10.84948921203613,1.9794988632202202
아차산로23길,주거지 도로,37.5447211,127.0672968,37.54456,127.0672099,,,,381409368,,,,,14.06844234466553,14.10432815551758,0.03588581085205078
아차산로21길,서비스 도로,37.5447211,127.0672968,37.544815,127.067026,,,,381409417,,,,,14.06844234466553,13.72456550598145,0.3438768386840785
아차산로23길,주거지 도로,37.5447211,127.0672968,37.5448255,127.0673531,,,,1131091550,,,,,14.06844234466553,14.04541492462158,0.023027420043948865
아차산로25길,주거지 도로,37.5445656,127.0681255,37.5448303,127.068266,,,,381409369,,,,,14.83615303039551,14.81809711456299,0.01805591583251953
아차산로25길,주거지 도로,37.5445656,127.0681255,37.5444895,127.0680852,,,,381409369,,,,,14.83615303039551,14.83354759216309,0.0026054382324200986
아차산로25길,서비스 도로,37.5445656,127.0681255,37.5442886,127.0689126,,,,381409418,,,,,14.83615303039551,14.84716796875,0.011014938354490411
아차산로27길,주거지 도로,37.5442886,127.0689126,37.5445631,127.0690596,,,,381409370,,,,,14.84716796875,15.06095027923584,0.21378231048583984
아차산로27길,주거지 도로,37.5442886,127.0689126,37.5440959,127.0688094,,,,381409370,,,,,14.84716796875,14.74315166473389,0.10401630401610973
아차산로25길,서비스 도로,37.5442886,127.0689126,37.5445656,127.0681255,,,,381409418,,,,,14.84716796875,14.83615303039551,0.011014938354490411
아차산로23길,주거지 도로,37.54456,127.0672099,37.5447211,127.0672968,,,,381409368,,,,,14.10432815551758,14.06844234466553,0.03588581085205078
아차산로23길,주거지 도로,37.54456,127.0672099,37.5443766,127.067111,,,,381409368,,,,,14.10432815551758,14.12624359130859,0.021915435791010296
아차산로23길,서비스 도로,37.54456,127.0672099,37.5442935,127.0679812,,,,381409419,,,,,14.10432815551758,14.82004261016846,0.7157144546508807
아차산로25길,주거지 도로,37.5442935,127.0679812,37.5443557,127.0680142,,,,381409369,,,,,14.82004261016846,14.82471084594727,0.004668235778808594
아차산로25길,주거지 도로,37.5442935,127.0679812,37.5441133,127.0678856,,,,381409369,,,,,14.82004261016846,14.79778575897217,0.02225685119629084
아차산로23길,서비스 도로,37.5442935,127.0679812,37.54456,127.0672099,,,,381409419,,,,,14.82004261016846,14.10432815551758,0.7157144546508807
아차산로25길,주거지 도로,37.5437099,127.0676716,37.543894,127.0677693,,,,381409369,,,,,14.70876884460449,14.75774765014648,0.04897880554199041
아차산로25길,주거지 도로,37.5437099,127.0676716,37.5433734,127.067493,,,,381409369,,,,,14.70876884460449,14.57976913452148,0.1289997100830096
"['아차산로25길', '동일로24길']",서비스 도로,37.5437099,127.0676716,37.5432801,127.06777,,,,"[381409420, 789794094]",,,,,14.70876884460449,14.56050205230713,0.14826679229735973
동일로24길,서비스 도로,37.5437099,127.0676716,37.5434672,127.0672194,,,,789794101,,,,,14.70876884460449,14.49848461151123,0.21028423309325994
동일로24길,주거지 도로,37.5432801,127.06777,37.5432885,127.067745,,,,381409366,,,True,,14.56050205230713,14.56556510925293,0.005063056945799005
"['아차산로25길', '동일로24길']",서비스 도로,37.5432801,127.06777,37.5437099,127.0676716,,,,"[381409420, 789794094]",,,,,14.56050205230713,14.70876884460449,0.14826679229735973
동일로24길,주거지 도로,37.5431965,127.0680183,37.5432801,127.06777,,,,381409366,,,True,,14.47531509399414,14.56050205230713,0.08518695831299006
"['동일로24길', '아차산로27길']",서비스 도로,37.5431965,127.0680183,37.5435184,127.0685001,,,,"[789794093, 381409421]",,,,,14.47531509399414,14.4966926574707,0.021377563476558947
아차산로27길,주거지 도로,37.5435184,127.0685001,37.5435525,127.0685184,,,,381409370,,,,,14.4966926574707,14.51019668579102,0.013504028320319605
아차산로27길,주거지 도로,37.5435184,127.0685001,37.5433652,127.068418,,,,381409370,,,,,14.4966926574707,14.43303680419922,0.06365585327147905
"['동일로24길', '아차산로27길']",서비스 도로,37.5435184,127.0685001,37.5431965,127.0680183,,,,"[789794093, 381409421]",,,,,14.4966926574707,14.47531509399414,0.021377563476558947
아차산로21길,주거지 도로,37.5442115,127.0660594,37.5439867,127.0659266,,,,381409367,,,True,,12.5474681854248,12.48636245727539,0.06110572814940873
아차산로21길,서비스 도로,37.5442115,127.0660594,37.5439971,127.0669063,,,,381409422,,,,,12.5474681854248,14.13864517211914,1.5911769866943413
아차산로23길,주거지 도로,37.5439971,127.0669063,37.5441484,127.0669879,,,,381409368,,,,,14.13864517211914,14.14562797546387,0.006982803344730115
아차산로23길,주거지 도로,37.5439971,127.0669063,37.5437756,127.0667868,,,,381409368,,,,,14.13864517211914,14.10283184051514,0.035813331604000354
,서비스 도로,37.5439971,127.0669063,37.5439107,127.0671546,,,,1131438075,,,,,14.13864517211914,14.40804862976074,0.2694034576415998
아차산로21길,서비스 도로,37.5439971,127.0669063,37.5442115,127.0660594,,,,381409422,,,,,14.13864517211914,12.5474681854248,1.5911769866943413
아차산로21길,주거지 도로,37.5445214,127.0662382,37.5444958,127.0662234,,,,381409367,,,True,,12.67942333221436,12.66935348510742,0.0100698471069407
아차산로21길,서비스 도로,37.5445214,127.0662382,37.5442422,127.0670385,,,,381409423,,,,,12.67942333221436,14.13945484161377,1.4600315093994087
아차산로23길,주거지 도로,37.5442422,127.0670385,37.5442799,127.0670588,,,,381409368,,,,,14.13945484161377,14.13505268096924,0.004402160644529474
아차산로23길,주거지 도로,37.5442422,127.0670385,37.5441484,127.0669879,,,,381409368,,,,,14.13945484161377,14.14562797546387,0.006173133850101209
아차산로21길,서비스 도로,37.5442422,127.0670385,37.5445214,127.0662382,,,,381409423,,,,,14.13945484161377,12.67942333221436,1.4600315093994087
아차산로21길,주거지 도로,37.5446514,127.0663132,37.5445214,127.0662382,,,,381409367,,,True,,12.71898460388184,12.67942333221436,0.03956127166747869
아차산로21길,서비스 도로,37.5446514,127.0663132,37.5445553,127.0665922,,,,381409424,,,,,12.71898460388184,13.3225212097168,0.6035366058349609
아차산로23길,주거지 도로,37.5443766,127.067111,37.54456,127.0672099,,,,381409368,,,,,14.12624359130859,14.10432815551758,0.021915435791010296
아차산로23길,주거지 도로,37.5443766,127.067111,37.5442799,127.0670588,,,,381409368,,,,,14.12624359130859,14.13505268096924,0.00880908966064986
아차산로21길,서비스 도로,37.5443766,127.067111,37.5444711,127.0668366,,,,381409424,,,,,14.12624359130859,13.747145652771,0.37909793853759055
아차산로21길,서비스 도로,37.5445553,127.0665922,37.5444711,127.0668366,,,,381409424,,,,,13.3225212097168,13.747145652771,0.4246244430541992
아차산로21길,서비스 도로,37.5445553,127.0665922,37.5446514,127.0663132,,,,381409424,,,,,13.3225212097168,12.71898460388184,0.6035366058349609
아차산로21길,서비스 도로,37.5445553,127.0665922,37.5449004,127.06678,,,,381409425,,,,,13.3225212097168,13.35585975646973,0.03333854675292969
아차산로21길,서비스 도로,37.5449004,127.06678,37.544815,127.067026,,,,381409417,,,,,13.35585975646973,13.72456550598145,0.3687057495117205
아차산로21길,서비스 도로,37.5449004,127.06678,37.5449942,127.0665094,,,,381409417,,,,,13.35585975646973,12.82898807525635,0.5268716812133807
아차산로21길,서비스 도로,37.5449004,127.06678,37.5445553,127.0665922,,,,381409425,,,,,13.35585975646973,13.3225212097168,0.03333854675292969
아차산로21길,서비스 도로,37.544815,127.067026,37.5447211,127.0672968,,,,381409417,,,,,13.72456550598145,14.06844234466553,0.3438768386840785
아차산로21길,서비스 도로,37.544815,127.067026,37.5449004,127.06678,,,,381409417,,,,,13.72456550598145,13.35585975646973,0.3687057495117205
아차산로21길,서비스 도로,37.544815,127.067026,37.5444711,127.0668366,,,,381409426,,,,,13.72456550598145,13.747145652771,0.022580146789549005
아차산로21길,서비스 도로,37.5444711,127.0668366,37.5443766,127.067111,,,,381409424,,,,,13.747145652771,14.12624359130859,0.37909793853759055
아차산로21길,서비스 도로,37.5444711,127.0668366,37.5445553,127.0665922,,,,381409424,,,,,13.747145652771,13.3225212097168,0.4246244430541992
아차산로21길,서비스 도로,37.5444711,127.0668366,37.544815,127.067026,,,,381409426,,,,,13.747145652771,13.72456550598145,0.022580146789549005
동일로24길,주거지 도로,37.5438236,127.0661612,37.5439162,127.0658849,,,,381409366,,,True,,13.13438606262207,12.46667098999023,0.6677150726318395
"['아차산로21길', '동일로24길']",서비스 도로,37.5438236,127.0661612,37.5434762,127.065646,,,,"[789794104, 381409427]",,,,,13.13438606262207,12.42932605743408,0.7050600051879901
아차산로21길,주거지 도로,37.543461,127.0656377,37.543157,127.0654647,,,,482385998,,,True,,12.42876529693604,12.39202499389648,0.03674030303955966
,서비스 도로,37.543461,127.0656377,37.5440364,127.065531,,,,915303128,,,,,12.42876529693604,11.42467498779297,1.00409030914307
동일로24길,주거지 도로,37.5437364,127.0664211,37.5438236,127.0661612,,,,381409366,,,True,,13.64121246337891,13.13438606262207,0.5068264007568395
"['아차산로23길', '동일로24길']",서비스 도로,37.5437364,127.0664211,37.5431771,127.066464,,,,"[381409428, 789794103]",,,,,13.64121246337891,13.89716529846191,0.2559528350830007
아차산로23길,주거지 도로,37.5431771,127.066464,37.5432014,127.0664771,,,,381409368,,,,,13.89716529846191,13.9078540802002,0.010688781738290132
아차산로23길,주거지 도로,37.5431771,127.066464,37.5429908,127.0663637,,,,381409368,,,,,13.89716529846191,13.81955814361572,0.07760715484618963
"['아차산로23길', '동일로24길']",서비스 도로,37.5431771,127.066464,37.5437364,127.0664211,,,,"[381409428, 789794103]",,,,,13.89716529846191,13.64121246337891,0.2559528350830007
동일로22길,주거지 도로,37.5423658,127.0653911,37.542473,127.0650755,,,,255631747,,,,,12.89201164245605,12.28839015960693,0.6036214828491193
동일로22길,주거지 도로,37.5423658,127.0653911,37.5422772,127.0656521,,,,255631747,,,,,12.89201164245605,13.25315856933594,0.3611469268798899
동일로22길,서비스 도로,37.5423658,127.0653911,37.5430559,127.0657524,,,,381409429,,,,,12.89201164245605,12.99953269958496,0.1075210571289098
동일로22길,서비스 도로,37.5431679,127.065811,37.5430559,127.0657524,,,,381409429,,,,,13.01300144195557,12.99953269958496,0.013468742370610798
아차산로23길,주거지 도로,37.5427436,127.0662303,37.5429635,127.066349,,,,381409368,,,,,13.72283458709717,13.80861759185791,0.08578300476074041
아차산로23길,서비스 도로,37.5427436,127.0662303,37.5429635,127.066349,,,,381409430,,,,,13.72283458709717,13.80861759185791,0.08578300476074041
아차산로23길,주거지 도로,37.5427436,127.0662303,37.542672,127.0661917,,,,381409368,,,,,13.72283458709717,13.69606399536133,0.026770591735839844
아차산로23길,주거지 도로,37.5429635,127.066349,37.5429908,127.0663637,,,,381409368,,,,,13.80861759185791,13.81955814361572,0.010940551757810724
아차산로23길,주거지 도로,37.5429635,127.066349,37.5427436,127.0662303,,,,381409368,,,,,13.80861759185791,13.72283458709717,0.08578300476074041
아차산로23길,서비스 도로,37.5429635,127.066349,37.5427436,127.0662303,,,,381409430,,,,,13.80861759185791,13.72283458709717,0.08578300476074041
아차산로23길,주거지 도로,37.5425162,127.0661076,37.542672,127.0661917,,,,381409368,,,,,13.6383581161499,13.69606399536133,0.057705879211429334
아차산로23길,주거지 도로,37.5425162,127.0661076,37.542504,127.066101,,,,381409368,,,,,13.6383581161499,13.63370227813721,0.004655838012689983
아차산로25길,서비스 도로,37.5425162,127.0661076,37.5422474,127.0668956,,,,381409431,,,,,13.6383581161499,13.90865707397461,0.2702989578247088
아차산로25길,주거지 도로,37.5422474,127.0668956,37.5424069,127.0669802,,,,381409369,,,,,13.90865707397461,14.00002861022949,0.09137153625488104
아차산로25길,주거지 도로,37.5422474,127.0668956,37.5419149,127.0667192,,,,381409369,,,,,13.90865707397461,13.7424373626709,0.16621971130370916
아차산로25길,서비스 도로,37.5422474,127.0668956,37.5421563,127.0671626,,,,381409431,,,,,13.90865707397461,13.87138271331787,0.03727436065674006
아차산로25길,서비스 도로,37.5422474,127.0668956,37.5425162,127.0661076,,,,381409431,,,,,13.90865707397461,13.6383581161499,0.2702989578247088
아차산로27길,주거지 도로,37.5419809,127.0676767,37.5421894,127.0677883,,,,381409370,,,,,13.68063068389893,13.79556941986084,0.11493873596191051
아차산로27길,주거지 도로,37.5419809,127.0676767,37.5416499,127.0674994,,,,381409370,,,,,13.68063068389893,13.54055500030518,0.14007568359375
아차산로25길,서비스 도로,37.5419809,127.0676767,37.5420735,127.0674053,,,,381409431,,,,,13.68063068389893,13.79896831512451,0.11833763122558061
동일로22길,주거지 도로,37.5415455,127.067807,37.5416499,127.0674994,,,,255631747,,,,,13.39749526977539,13.54055500030518,0.1430597305297887
동일로22길,주거지 도로,37.5415455,127.067807,37.5414526,127.0680803,,,,255631747,,,,,13.39749526977539,13.26009273529053,0.1374025344848615
동일로22길,서비스 도로,37.5415455,127.067807,37.5414526,127.0680803,,,,381409432,,,,,13.39749526977539,13.26009273529053,0.1374025344848615
동일로22길,주거지 도로,37.5414526,127.0680803,37.5415455,127.067807,,,,255631747,,,,,13.26009273529053,13.39749526977539,0.1374025344848615
동일로22길,서비스 도로,37.5414526,127.0680803,37.5415455,127.067807,,,,381409432,,,,,13.26009273529053,13.39749526977539,0.1374025344848615
동일로22길,주거지 도로,37.5414526,127.0680803,37.5413833,127.0682845,,,,255631747,,,,,13.26009273529053,13.15646743774414,0.1036252975463885
아차산로27길,주거지 도로,37.542484,127.0679461,37.5426277,127.068023,,,,381409370,,,,,13.96948337554932,14.06305980682373,0.09357643127441051
아차산로27길,주거지 도로,37.542484,127.0679461,37.5424046,127.0679036,,,,381409370,,,,,13.96948337554932,13.91825485229492,0.05122852325439986
아차산로27길,서비스 도로,37.542484,127.0679461,37.5427284,127.068077,,,,381409433,,,,,13.96948337554932,14.12092113494873,0.1514377593994105
아차산로27길,주거지 도로,37.5427284,127.068077,37.5428081,127.0681197,,,,381409370,,,,,14.12092113494873,14.16540050506592,0.044479370117189276
아차산로27길,주거지 도로,37.5427284,127.068077,37.5426277,127.068023,,,,381409370,,,,,14.12092113494873,14.06305980682373,0.057861328125
아차산로27길,서비스 도로,37.5427284,127.068077,37.542484,127.0679461,,,,381409433,,,,,14.12092113494873,13.96948337554932,0.1514377593994105
아차산로23길,주거지 도로,37.542672,127.0661917,37.5427436,127.0662303,,,,381409368,,,,,13.69606399536133,13.72283458709717,0.026770591735839844
아차산로23길,주거지 도로,37.542672,127.0661917,37.5425162,127.0661076,,,,381409368,,,,,13.69606399536133,13.6383581161499,0.057705879211429334
아차산로25길,서비스 도로,37.542672,127.0661917,37.5425783,127.0664703,,,,381409434,,,,,13.69606399536133,13.88866329193115,0.19259929656982067
아차산로25길,주거지 도로,37.5424069,127.0669802,37.5425057,127.0670326,,,,381409369,,,,,14.00002861022949,14.06142711639404,0.061398506164549005
아차산로25길,주거지 도로,37.5424069,127.0669802,37.5422474,127.0668956,,,,381409369,,,,,14.00002861022949,13.90865707397461,0.09137153625488104
아차산로25길,서비스 도로,37.5424069,127.0669802,37.5425783,127.0664703,,,,381409434,,,,,14.00002861022949,13.88866329193115,0.11136531829833984
아차산로25길,주거지 도로,37.5428985,127.067241,37.5433734,127.067493,,,,381409369,,,,,14.30754280090332,14.57976913452148,0.2722263336181605
아차산로25길,주거지 도로,37.5428985,127.067241,37.542773,127.0671745,,,,381409369,,,,,14.30754280090332,14.22395038604736,0.08359241485596058
"['아차산로25길', '동일로24길']",서비스 도로,37.5428985,127.067241,37.543465,127.067226,,,,"[381409435, 789794102]",,,,,14.30754280090332,14.50173854827881,0.19419574737549006
아차산로30길,주거지 도로,37.5407603,127.0679553,37.5406873,127.0679163,,,,381469933,,,,,13.09697723388672,13.095534324646,0.00144290924072088
아차산로,2차로,37.5407603,127.0679553,37.5406751,127.0682071,,,,519089681,,3,True,,13.09697723388672,13.02620887756348,0.07076835632324041
동일로30길,주거지 도로,37.5475933,127.0685291,37.5475771,127.0687855,,,,381409375,,,,,13.01691722869873,13.32056713104248,0.30364990234375
동일로30길,주거지 도로,37.5475933,127.0685291,37.547623,127.0680765,,,,381409375,,,,,13.01691722869873,12.4225606918335,0.5943565368652308
동일로30길,주거지 도로,37.5475933,127.0685291,37.547231,127.0683454,,,,381409436,,,,,13.01691722869873,12.96160221099854,0.05531501770018998
동일로30길,주거지 도로,37.547231,127.0683454,37.5475933,127.0685291,,,,381409436,,,,,12.96160221099854,13.01691722869873,0.05531501770018998
군자로,주거지 도로,37.5471441,127.070281,37.5468478,127.0702213,,,,37400386,,,,,14.29263973236084,14.56495189666748,0.2723121643066406
군자로,주거지 도로,37.5471441,127.070281,37.5474811,127.0703611,,,,37400386,,,,,14.29263973236084,14.09012413024902,0.20251560211181996
능동로17길,주거지 도로,37.5471441,127.070281,37.5468184,127.0705944,,,,381409437,,,,,14.29263973236084,14.91304969787598,0.6204099655151403
능동로17길,주거지 도로,37.5468184,127.0705944,37.5467359,127.0715085,,,,381409380,,,,,14.91304969787598,16.13887405395508,1.2258243560791016
능동로17길,주거지 도로,37.5468184,127.0705944,37.5468478,127.0702213,,,,381409380,,,,,14.91304969787598,14.56495189666748,0.34809780120849965
능동로17길,주거지 도로,37.5468184,127.0705944,37.5471441,127.070281,,,,381409437,,,,,14.91304969787598,14.29263973236084,0.6204099655151403
광나루로22가길,주거지 도로,37.5456193,127.0761429,37.5453644,127.0762624,,,,381409441,,,,,21.36115264892578,20.90657997131348,0.45457267761230113
,주거지 도로,37.5456193,127.0761429,37.5455657,127.0759515,,,,789794098,,,,,21.36115264892578,21.38153648376465,0.020383834838867188
광나루로22가길,주거지 도로,37.5456193,127.0761429,37.5464595,127.0753897,,,,381409441,,,,,21.36115264892578,22.22013664245605,0.8589839935302699
